"2021 Lower Gauge ",,,
"Hourly Stream Data (Summary)",,,
,,,
"Dataset Reference Format:",,,
" ","[Year of data collection] Stream data from Dry Creek Experimental Watershed. Watershed Process Research Group Boise State University",,
" ","URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].",,
,,,
"Dataset Header Description",,,
" ","Column(s)| Variable| Description| [units]",,
" ","1st Column  | DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm]",,
" ","2nd Column|Discharge -L/s|Stream Discharge instantaneous measurements [L/s]",,
" ","3rd Column |StreamTemp-C| Stream Temperature [C]",,
" ","4th Column |StreamEC-mS/cm| Stream Electrical Conductivity [mS/cm]",,
,,,
,,,
" ","**Note: -6999 denotes missing data. Data is provisional during current year. Final corrected data avail at year end or upon request.",,
,,,
,,,
"DateTime","Discharge-L/s","StreamTemp-C","StreamEC-mS/cm"
1/1/2021 0:00,69.59,0.8,0.098
1/1/2021 1:00,70.72,0.8,0.098
1/1/2021 2:00,70.72,0.8,0.098
1/1/2021 3:00,71.87,0.9,0.098
1/1/2021 4:00,72.44,0.9,0.098
1/1/2021 5:00,73.02,0.9,0.098
1/1/2021 6:00,73.61,0.9,0.098
1/1/2021 7:00,74.20,0.9,0.098
1/1/2021 8:00,74.20,0.9,0.098
1/1/2021 9:00,58.96,0.9,0.098
1/1/2021 10:00,56.97,0.9,0.098
1/1/2021 11:00,51.31,0.9,0.098
1/1/2021 12:00,49.51,0.9,0.098
1/1/2021 13:00,50.85,0.9,0.098
1/1/2021 14:00,52.69,1.0,0.098
1/1/2021 15:00,51.31,1.2,0.098
1/1/2021 16:00,55.52,1.3,0.098
1/1/2021 17:00,52.69,1.4,0.098
1/1/2021 18:00,56.00,1.4,0.098
1/1/2021 19:00,58.46,1.4,0.098
1/1/2021 20:00,55.52,1.4,0.098
1/1/2021 21:00,41.56,1.4,0.098
1/1/2021 22:00,41.56,1.4,0.098
1/1/2021 23:00,42.35,1.4,0.098
1/2/2021 0:00,52.69,1.4,0.098
1/2/2021 1:00,51.31,1.3,0.098
1/2/2021 2:00,49.95,1.3,0.098
1/2/2021 3:00,48.63,1.3,0.098
1/2/2021 4:00,45.21,1.2,0.098
1/2/2021 5:00,41.17,1.2,0.098
1/2/2021 6:00,41.56,1.2,0.098
1/2/2021 7:00,42.35,1.2,0.098
1/2/2021 8:00,42.75,1.2,0.098
1/2/2021 9:00,42.35,1.3,0.098
1/2/2021 10:00,42.35,1.3,0.098
1/2/2021 11:00,41.96,1.4,0.098
1/2/2021 12:00,42.35,1.5,0.098
1/2/2021 13:00,41.96,1.7,0.097
1/2/2021 14:00,41.96,1.8,0.097
1/2/2021 15:00,41.56,1.8,0.098
1/2/2021 16:00,41.96,1.9,0.097
1/2/2021 17:00,41.96,2.0,0.097
1/2/2021 18:00,41.56,2.0,0.098
1/2/2021 19:00,41.56,1.9,0.098
1/2/2021 20:00,40.78,1.9,0.098
1/2/2021 21:00,41.17,1.9,0.098
1/2/2021 22:00,41.17,1.9,0.098
1/2/2021 23:00,40.78,1.8,0.098
1/3/2021 0:00,41.17,1.9,0.098
1/3/2021 1:00,42.35,1.8,0.098
1/3/2021 2:00,43.97,1.8,0.097
1/3/2021 3:00,52.22,1.8,0.096
1/3/2021 4:00,54.09,1.8,0.096
1/3/2021 5:00,49.07,1.7,0.095
1/3/2021 6:00,57.47,1.7,0.099
1/3/2021 7:00,60.99,1.6,0.098
1/3/2021 8:00,66.82,1.2,0.079
1/3/2021 9:00,67.92,1.2,0.109
1/3/2021 10:00,65.73,1.3,0.108
1/3/2021 11:00,63.59,1.6,0.108
1/3/2021 12:00,64.12,1.8,0.109
1/3/2021 13:00,63.59,1.9,0.113
1/3/2021 14:00,64.65,2.0,0.112
1/3/2021 15:00,64.12,2.2,0.117
1/3/2021 16:00,62.54,2.1,0.114
1/3/2021 17:00,62.02,2.1,0.116
1/3/2021 18:00,61.50,2.1,0.116
1/3/2021 19:00,57.96,2.1,0.114
1/3/2021 20:00,56.00,2.1,0.117
1/3/2021 21:00,56.97,2.0,0.115
1/3/2021 22:00,56.49,1.9,0.116
1/3/2021 23:00,54.56,1.9,0.116
1/4/2021 0:00,52.69,1.9,0.119
1/4/2021 1:00,51.76,1.9,0.119
1/4/2021 2:00,50.40,1.9,0.12
1/4/2021 3:00,50.85,1.9,0.12
1/4/2021 4:00,50.40,1.9,0.121
1/4/2021 5:00,49.95,2.0,0.121
1/4/2021 6:00,49.51,2.0,0.123
1/4/2021 7:00,48.19,2.1,0.12
1/4/2021 8:00,47.75,2.1,0.125
1/4/2021 9:00,48.19,2.2,0.125
1/4/2021 10:00,47.75,2.3,0.125
1/4/2021 11:00,48.63,2.4,0.125
1/4/2021 12:00,50.85,2.5,0.121
1/4/2021 13:00,53.15,2.6,0.121
1/4/2021 14:00,56.49,2.7,0.12
1/4/2021 15:00,58.46,2.8,0.12
1/4/2021 16:00,59.97,2.9,0.123
1/4/2021 17:00,62.02,2.9,0.119
1/4/2021 18:00,62.54,3.0,0.121
1/4/2021 19:00,64.65,3.1,0.12
1/4/2021 20:00,69.59,3.0,0.118
1/4/2021 21:00,73.02,2.8,0.119
1/4/2021 22:00,79.62,2.7,0.118
1/4/2021 23:00,82.12,2.6,0.117
1/5/2021 0:00,89.95,2.4,0.12
1/5/2021 1:00,92.66,2.3,0.121
1/5/2021 2:00,89.27,2.3,0.12
1/5/2021 3:00,87.94,2.1,0.12
1/5/2021 4:00,81.49,2.0,0.119
1/5/2021 5:00,79.62,1.9,0.119
1/5/2021 6:00,79.01,1.9,0.118
1/5/2021 7:00,74.79,1.7,0.119
1/5/2021 8:00,71.87,1.6,0.119
1/5/2021 9:00,66.27,1.4,0.12
1/5/2021 10:00,64.12,1.3,0.12
1/5/2021 11:00,62.54,1.2,0.12
1/5/2021 12:00,60.99,1.1,0.12
1/5/2021 13:00,62.54,1.2,0.122
1/5/2021 14:00,62.02,1.4,0.119
1/5/2021 15:00,60.99,1.5,0.12
1/5/2021 16:00,60.99,1.8,0.121
1/5/2021 17:00,60.99,1.9,0.121
1/5/2021 18:00,59.46,1.9,0.12
1/5/2021 19:00,57.96,1.8,0.121
1/5/2021 20:00,56.97,1.7,0.122
1/5/2021 21:00,55.04,1.6,0.122
1/5/2021 22:00,55.04,1.5,0.122
1/5/2021 23:00,54.09,1.4,0.123
1/6/2021 0:00,53.62,1.3,0.124
1/6/2021 1:00,54.09,1.2,0.124
1/6/2021 2:00,52.69,1.1,0.124
1/6/2021 3:00,52.22,1.0,0.123
1/6/2021 4:00,52.22,1.0,0.124
1/6/2021 5:00,52.69,0.9,0.124
1/6/2021 6:00,51.76,0.9,0.125
1/6/2021 7:00,51.31,0.8,0.125
1/6/2021 8:00,50.40,0.8,0.125
1/6/2021 9:00,49.51,0.7,0.126
1/6/2021 10:00,49.51,0.8,0.126
1/6/2021 11:00,50.40,0.9,0.126
1/6/2021 12:00,50.40,1.2,0.126
1/6/2021 13:00,50.85,1.5,0.126
1/6/2021 14:00,50.40,1.9,0.125
1/6/2021 15:00,50.85,2.1,0.125
1/6/2021 16:00,50.40,2.2,0.125
1/6/2021 17:00,50.85,2.3,0.125
1/6/2021 18:00,50.40,2.2,0.125
1/6/2021 19:00,49.51,2.1,0.126
1/6/2021 20:00,49.95,2.0,0.126
1/6/2021 21:00,49.51,2.0,0.127
1/6/2021 22:00,49.51,2.0,0.127
1/6/2021 23:00,49.95,1.9,0.127
1/7/2021 0:00,50.40,2.0,0.127
1/7/2021 1:00,49.95,2.0,0.127
1/7/2021 2:00,50.40,1.9,0.127
1/7/2021 3:00,52.69,1.4,0.127
1/7/2021 4:00,54.09,1.2,0.126
1/7/2021 5:00,57.96,1.2,0.126
1/7/2021 6:00,59.97,0.9,0.124
1/7/2021 7:00,59.97,0.8,0.124
1/7/2021 8:00,61.50,0.8,0.124
1/7/2021 9:00,60.99,0.8,0.125
1/7/2021 10:00,60.99,0.9,0.125
1/7/2021 11:00,62.54,1.0,0.124
1/7/2021 12:00,64.12,1.0,0.124
1/7/2021 13:00,65.73,1.2,0.123
1/7/2021 14:00,64.65,1.5,0.122
1/7/2021 15:00,66.27,1.8,0.122
1/7/2021 16:00,66.27,1.8,0.123
1/7/2021 17:00,65.19,1.7,0.124
1/7/2021 18:00,63.59,1.7,0.125
1/7/2021 19:00,62.02,1.7,0.125
1/7/2021 20:00,60.47,1.6,0.126
1/7/2021 21:00,59.97,1.4,0.126
1/7/2021 22:00,59.46,1.3,0.127
1/7/2021 23:00,58.46,1.2,0.127
1/8/2021 0:00,57.47,1.1,0.128
1/8/2021 1:00,56.97,1.0,0.128
1/8/2021 2:00,56.00,0.9,0.129
1/8/2021 3:00,54.09,0.8,0.129
1/8/2021 4:00,53.62,0.7,0.13
1/8/2021 5:00,51.76,0.6,0.13
1/8/2021 6:00,47.32,0.5,0.131
1/8/2021 7:00,47.75,0.6,0.131
1/8/2021 8:00,49.95,0.6,0.132
1/8/2021 9:00,46.47,0.6,0.132
1/8/2021 10:00,46.04,0.6,0.132
1/8/2021 11:00,47.32,0.7,0.132
1/8/2021 12:00,49.51,0.9,0.132
1/8/2021 13:00,52.69,1.2,0.132
1/8/2021 14:00,54.56,1.4,0.132
1/8/2021 15:00,55.52,1.5,0.132
1/8/2021 16:00,56.00,1.5,0.132
1/8/2021 17:00,56.49,1.5,0.132
1/8/2021 18:00,56.49,1.5,0.133
1/8/2021 19:00,56.49,1.4,0.133
1/8/2021 20:00,56.97,1.4,0.133
1/8/2021 21:00,56.97,1.4,0.133
1/8/2021 22:00,56.97,1.4,0.134
1/8/2021 23:00,56.97,1.4,0.134
1/9/2021 0:00,56.49,1.4,0.134
1/9/2021 1:00,56.97,1.4,0.135
1/9/2021 2:00,56.49,1.5,0.135
1/9/2021 3:00,56.49,1.5,0.135
1/9/2021 4:00,56.00,1.4,0.135
1/9/2021 5:00,53.62,1.3,0.136
1/9/2021 6:00,52.22,1.1,0.136
1/9/2021 7:00,51.31,1.0,0.136
1/9/2021 8:00,48.19,0.8,0.137
1/9/2021 9:00,44.38,0.6,0.137
1/9/2021 10:00,43.97,0.5,0.137
1/9/2021 11:00,43.97,0.4,0.138
1/9/2021 12:00,43.97,0.4,0.138
1/9/2021 13:00,45.62,0.5,0.138
1/9/2021 14:00,49.07,0.7,0.138
1/9/2021 15:00,50.40,0.9,0.138
1/9/2021 16:00,51.76,1.0,0.138
1/9/2021 17:00,53.15,1.2,0.138
1/9/2021 18:00,51.31,1.2,0.139
1/9/2021 19:00,49.95,1.1,0.139
1/9/2021 20:00,47.75,0.9,0.139
1/9/2021 21:00,44.38,0.8,0.139
1/9/2021 22:00,43.97,0.7,0.14
1/9/2021 23:00,45.21,0.7,0.14
1/10/2021 0:00,46.04,0.7,0.14
1/10/2021 1:00,47.32,0.7,0.14
1/10/2021 2:00,47.32,0.6,0.141
1/10/2021 3:00,44.79,0.6,0.141
1/10/2021 4:00,43.56,0.5,0.141
1/10/2021 5:00,43.56,0.4,0.141
1/10/2021 6:00,42.75,0.4,0.142
1/10/2021 7:00,43.56,0.4,0.142
1/10/2021 8:00,43.56,0.4,0.142
1/10/2021 9:00,42.35,0.4,0.142
1/10/2021 10:00,43.56,0.5,0.142
1/10/2021 11:00,44.38,0.6,0.142
1/10/2021 12:00,46.47,0.9,0.142
1/10/2021 13:00,48.63,1.2,0.142
1/10/2021 14:00,51.31,1.4,0.142
1/10/2021 15:00,51.31,1.6,0.142
1/10/2021 16:00,50.40,1.5,0.142
1/10/2021 17:00,50.40,1.5,0.142
1/10/2021 18:00,50.40,1.4,0.142
1/10/2021 19:00,49.07,1.3,0.143
1/10/2021 20:00,47.75,1.1,0.143
1/10/2021 21:00,46.47,0.9,0.143
1/10/2021 22:00,43.97,0.7,0.144
1/10/2021 23:00,41.56,0.5,0.144
1/11/2021 0:00,40.78,0.4,0.145
1/11/2021 1:00,41.17,0.2,0.145
1/11/2021 2:00,38.87,0.1,0.145
1/11/2021 3:00,38.50,0.0,0.146
1/11/2021 4:00,33.52,-0.1,0.146
1/11/2021 5:00,30.89,-0.1,0.147
1/11/2021 6:00,27.80,-0.1,0.147
1/11/2021 7:00,29.63,0.0,0.148
1/11/2021 8:00,29.63,0.0,0.139
1/11/2021 9:00,29.32,0.0,0.137
1/11/2021 10:00,29.63,0.0,0.145
1/11/2021 11:00,34.55,0.0,0.149
1/11/2021 12:00,39.63,0.0,0.149
1/11/2021 13:00,44.79,0.0,0.149
1/11/2021 14:00,49.07,0.0,0.149
1/11/2021 15:00,48.19,0.0,0.148
1/11/2021 16:00,45.62,0.0,0.147
1/11/2021 17:00,46.89,0.0,0.147
1/11/2021 18:00,45.62,0.0,0.147
1/11/2021 19:00,44.79,0.0,0.147
1/11/2021 20:00,43.56,0.0,0.147
1/11/2021 21:00,41.56,0.0,0.148
1/11/2021 22:00,41.17,0.0,0.148
1/11/2021 23:00,40.01,0.0,0.148
1/12/2021 0:00,39.25,0.0,0.149
1/12/2021 1:00,41.17,0.0,0.149
1/12/2021 2:00,41.96,0.0,0.149
1/12/2021 3:00,41.17,0.0,0.149
1/12/2021 4:00,40.78,0.0,0.149
1/12/2021 5:00,40.78,0.0,0.149
1/12/2021 6:00,40.78,0.0,0.15
1/12/2021 7:00,41.17,0.1,0.15
1/12/2021 8:00,41.17,0.2,0.15
1/12/2021 9:00,41.56,0.2,0.15
1/12/2021 10:00,44.38,0.2,0.149
1/12/2021 11:00,46.47,0.5,0.148
1/12/2021 12:00,48.63,0.7,0.148
1/12/2021 13:00,53.62,0.9,0.148
1/12/2021 14:00,54.56,1.0,0.152
1/12/2021 15:00,53.62,1.1,0.154
1/12/2021 16:00,55.52,1.3,0.149
1/12/2021 17:00,56.49,1.4,0.149
1/12/2021 18:00,56.49,1.4,0.149
1/12/2021 19:00,56.97,1.5,0.149
1/12/2021 20:00,56.97,1.5,0.15
1/12/2021 21:00,57.47,1.6,0.15
1/12/2021 22:00,57.96,1.7,0.148
1/12/2021 23:00,57.96,1.7,0.147
1/13/2021 0:00,62.02,1.9,0.146
1/13/2021 1:00,66.82,1.9,0.144
1/13/2021 2:00,70.72,1.9,0.149
1/13/2021 3:00,71.29,2.0,0.147
1/13/2021 4:00,71.87,2.1,0.145
1/13/2021 5:00,73.61,2.2,0.145
1/13/2021 6:00,75.38,2.3,0.145
1/13/2021 7:00,79.01,2.4,0.145
1/13/2021 8:00,85.32,2.4,0.145
1/13/2021 9:00,87.94,2.4,0.144
1/13/2021 10:00,91.30,2.6,0.143
1/13/2021 11:00,91.98,2.6,0.143
1/13/2021 12:00,89.27,2.7,0.144
1/13/2021 13:00,92.66,2.7,0.142
1/13/2021 14:00,93.35,2.7,0.142
1/13/2021 15:00,94.74,2.9,0.141
1/13/2021 16:00,96.14,3.2,0.14
1/13/2021 17:00,101.90,3.1,0.14
1/13/2021 18:00,101.16,2.8,0.139
1/13/2021 19:00,98.99,2.5,0.14
1/13/2021 20:00,96.14,2.2,0.139
1/13/2021 21:00,94.74,1.9,0.138
1/13/2021 22:00,92.66,1.6,0.139
1/13/2021 23:00,91.98,1.4,0.139
1/14/2021 0:00,91.30,1.2,0.139
1/14/2021 1:00,91.30,1.0,0.14
1/14/2021 2:00,90.62,0.9,0.14
1/14/2021 3:00,89.95,0.9,0.141
1/14/2021 4:00,90.62,0.9,0.141
1/14/2021 5:00,89.95,0.9,0.142
1/14/2021 6:00,89.27,0.8,0.142
1/14/2021 7:00,88.61,0.7,0.143
1/14/2021 8:00,87.28,0.6,0.143
1/14/2021 9:00,87.28,0.6,0.143
1/14/2021 10:00,86.63,0.6,0.144
1/14/2021 11:00,86.63,0.6,0.144
1/14/2021 12:00,85.97,0.6,0.144
1/14/2021 13:00,85.97,0.6,0.145
1/14/2021 14:00,85.97,0.7,0.145
1/14/2021 15:00,86.63,1.0,0.145
1/14/2021 16:00,78.39,1.5,0.144
1/14/2021 17:00,78.39,1.7,0.159
1/14/2021 18:00,78.39,1.7,0.158
1/14/2021 19:00,78.39,1.5,0.16
1/14/2021 20:00,77.78,1.4,0.161
1/14/2021 21:00,77.18,1.2,0.161
1/14/2021 22:00,77.18,1.0,0.161
1/14/2021 23:00,77.18,0.8,0.161
1/15/2021 0:00,77.18,0.7,0.16
1/15/2021 1:00,76.57,0.6,0.161
1/15/2021 2:00,76.57,0.5,0.162
1/15/2021 3:00,76.57,0.5,0.157
1/15/2021 4:00,76.57,0.4,0.162
1/15/2021 5:00,76.57,0.4,0.161
1/15/2021 6:00,75.97,0.4,0.157
1/15/2021 7:00,75.38,0.2,0.161
1/15/2021 8:00,75.38,0.1,0.163
1/15/2021 9:00,75.38,0.0,0.163
1/15/2021 10:00,73.61,0.0,0.163
1/15/2021 11:00,71.29,0.2,0.163
1/15/2021 12:00,74.20,0.5,0.163
1/15/2021 13:00,75.38,0.8,0.163
1/15/2021 14:00,75.97,1.1,0.162
1/15/2021 15:00,73.02,1.4,0.161
1/15/2021 16:00,75.97,1.4,0.161
1/15/2021 17:00,76.57,1.4,0.161
1/15/2021 18:00,76.57,1.4,0.161
1/15/2021 19:00,77.18,1.4,0.161
1/15/2021 20:00,76.57,1.3,0.161
1/15/2021 21:00,76.57,1.2,0.162
1/15/2021 22:00,76.57,1.2,0.162
1/15/2021 23:00,76.57,1.2,0.161
1/16/2021 0:00,75.97,1.2,0.162
1/16/2021 1:00,75.97,1.0,0.161
1/16/2021 2:00,74.79,0.9,0.162
1/16/2021 3:00,74.20,0.7,0.162
1/16/2021 4:00,74.20,0.6,0.162
1/16/2021 5:00,71.29,0.4,0.163
1/16/2021 6:00,70.16,0.3,0.161
1/16/2021 7:00,69.59,0.1,0.163
1/16/2021 8:00,58.46,0.0,0.163
1/16/2021 9:00,56.49,0.0,0.164
1/16/2021 10:00,56.97,0.0,0.163
1/16/2021 11:00,56.49,0.0,0.164
1/16/2021 12:00,55.52,0.1,0.164
1/16/2021 13:00,56.97,0.2,0.163
1/16/2021 14:00,59.46,0.6,0.163
1/16/2021 15:00,67.92,1.1,0.161
1/16/2021 16:00,70.72,1.5,0.161
1/16/2021 17:00,69.59,1.6,0.162
1/16/2021 18:00,67.92,1.5,0.161
1/16/2021 19:00,68.47,1.4,0.161
1/16/2021 20:00,67.92,1.3,0.162
1/16/2021 21:00,69.03,1.2,0.161
1/16/2021 22:00,67.92,1.2,0.162
1/16/2021 23:00,67.37,1.3,0.162
1/17/2021 0:00,68.47,1.3,0.161
1/17/2021 1:00,67.92,1.3,0.162
1/17/2021 2:00,69.03,1.4,0.162
1/17/2021 3:00,69.59,1.4,0.162
1/17/2021 4:00,68.47,1.4,0.161
1/17/2021 5:00,69.03,1.4,0.162
1/17/2021 6:00,67.92,1.4,0.161
1/17/2021 7:00,66.82,1.3,0.163
1/17/2021 8:00,66.27,1.2,0.161
1/17/2021 9:00,66.82,1.2,0.162
1/17/2021 10:00,67.92,1.2,0.163
1/17/2021 11:00,66.82,1.1,0.163
1/17/2021 12:00,67.92,1.3,0.161
1/17/2021 13:00,69.03,1.7,0.162
1/17/2021 14:00,68.47,2.0,0.162
1/17/2021 15:00,67.37,2.3,0.161
1/17/2021 16:00,67.37,2.5,0.161
1/17/2021 17:00,66.27,2.5,0.161
1/17/2021 18:00,66.27,2.5,0.161
1/17/2021 19:00,66.82,2.4,0.161
1/17/2021 20:00,65.73,2.2,0.162
1/17/2021 21:00,66.27,2.0,0.162
1/17/2021 22:00,65.19,1.8,0.162
1/17/2021 23:00,64.65,1.6,0.163
1/18/2021 0:00,64.12,1.4,0.163
1/18/2021 1:00,64.12,1.2,0.163
1/18/2021 2:00,62.02,1.0,0.163
1/18/2021 3:00,61.50,0.8,0.163
1/18/2021 4:00,54.56,0.6,0.163
1/18/2021 5:00,52.69,0.4,0.164
1/18/2021 6:00,51.76,0.2,0.163
1/18/2021 7:00,50.85,0.1,0.164
1/18/2021 8:00,49.95,0.0,0.164
1/18/2021 9:00,50.40,0.0,0.164
1/18/2021 10:00,50.40,0.0,0.164
1/18/2021 11:00,50.40,0.0,0.164
1/18/2021 12:00,51.31,0.1,0.164
1/18/2021 13:00,53.15,0.3,0.163
1/18/2021 14:00,52.69,0.5,0.163
1/18/2021 15:00,57.96,1.0,0.162
1/18/2021 16:00,63.06,1.4,0.162
1/18/2021 17:00,63.06,1.6,0.161
1/18/2021 18:00,62.54,1.7,0.162
1/18/2021 19:00,60.99,1.5,0.162
1/18/2021 20:00,60.99,1.3,0.162
1/18/2021 21:00,59.97,1.1,0.162
1/18/2021 22:00,59.97,0.9,0.163
1/18/2021 23:00,60.47,0.8,0.163
1/19/2021 0:00,59.46,0.7,0.163
1/19/2021 1:00,59.46,0.5,0.163
1/19/2021 2:00,58.46,0.3,0.163
1/19/2021 3:00,57.47,0.1,0.164
1/19/2021 4:00,49.95,0.0,0.164
1/19/2021 5:00,38.50,0.0,0.165
1/19/2021 6:00,37.03,0.0,0.165
1/19/2021 7:00,35.60,0.0,0.162
1/19/2021 8:00,31.21,0.0,0.163
1/19/2021 9:00,36.67,0.0,0.163
1/19/2021 10:00,40.39,0.0,0.163
1/19/2021 11:00,37.03,0.0,0.163
1/19/2021 12:00,44.79,0.0,0.162
1/19/2021 13:00,56.97,0.0,0.161
1/19/2021 14:00,68.47,0.1,0.161
1/19/2021 15:00,67.92,0.2,0.161
1/19/2021 16:00,64.65,0.1,0.161
1/19/2021 17:00,61.50,0.1,0.16
1/19/2021 18:00,58.96,0.2,0.16
1/19/2021 19:00,60.99,0.2,0.159
1/19/2021 20:00,63.06,0.2,0.158
1/19/2021 21:00,62.54,0.2,0.157
1/19/2021 22:00,62.54,0.2,0.158
1/19/2021 23:00,62.02,0.2,0.158
1/20/2021 0:00,58.46,0.1,0.158
1/20/2021 1:00,52.69,0.1,0.158
1/20/2021 2:00,38.50,0.1,0.158
1/20/2021 3:00,35.24,0.1,0.159
1/20/2021 4:00,32.85,0.1,0.159
1/20/2021 5:00,49.07,0.1,0.16
1/20/2021 6:00,54.09,0.1,0.161
1/20/2021 7:00,55.04,0.1,0.161
1/20/2021 8:00,56.00,0.1,0.162
1/20/2021 9:00,57.96,0.1,0.162
1/20/2021 10:00,59.46,0.1,0.163
1/20/2021 11:00,62.54,0.1,0.163
1/20/2021 12:00,67.37,0.1,0.163
1/20/2021 13:00,69.59,0.1,0.163
1/20/2021 14:00,70.16,0.1,0.164
1/20/2021 15:00,75.97,0.1,0.162
1/20/2021 16:00,75.38,0.1,0.159
1/20/2021 17:00,74.20,0.1,0.157
1/20/2021 18:00,73.02,0.1,0.156
1/20/2021 19:00,73.02,0.0,0.156
1/20/2021 20:00,70.72,0.0,0.156
1/20/2021 21:00,68.47,0.0,0.153
1/20/2021 22:00,66.82,0.0,0.156
1/20/2021 23:00,63.59,0.1,0.157
1/21/2021 0:00,61.50,0.2,0.157
1/21/2021 1:00,59.97,0.2,0.157
1/21/2021 2:00,58.96,0.3,0.156
1/21/2021 3:00,58.46,0.4,0.156
1/21/2021 4:00,58.46,0.4,0.157
1/21/2021 5:00,57.96,0.4,0.157
1/21/2021 6:00,57.47,0.5,0.157
1/21/2021 7:00,56.97,0.5,0.157
1/21/2021 8:00,56.97,0.5,0.157
1/21/2021 9:00,57.47,0.6,0.157
1/21/2021 10:00,59.46,0.7,0.157
1/21/2021 11:00,62.02,0.8,0.157
1/21/2021 12:00,62.02,1.0,0.157
1/21/2021 13:00,60.47,1.2,0.156
1/21/2021 14:00,60.99,1.5,0.156
1/21/2021 15:00,56.00,1.7,0.155
1/21/2021 16:00,54.09,1.8,0.155
1/21/2021 17:00,53.15,1.8,0.155
1/21/2021 18:00,54.09,1.7,0.155
1/21/2021 19:00,58.96,1.7,0.155
1/21/2021 20:00,58.96,1.7,0.155
1/21/2021 21:00,59.97,1.6,0.155
1/21/2021 22:00,59.97,1.6,0.155
1/21/2021 23:00,60.99,1.6,0.155
1/22/2021 0:00,62.02,1.6,0.155
1/22/2021 1:00,62.02,1.6,0.155
1/22/2021 2:00,62.02,1.6,0.155
1/22/2021 3:00,61.50,1.5,0.155
1/22/2021 4:00,61.50,1.5,0.155
1/22/2021 5:00,60.99,1.5,0.155
1/22/2021 6:00,60.47,1.4,0.155
1/22/2021 7:00,59.97,1.4,0.156
1/22/2021 8:00,59.46,1.4,0.155
1/22/2021 9:00,59.97,1.3,0.156
1/22/2021 10:00,59.46,1.4,0.156
1/22/2021 11:00,60.47,1.5,0.155
1/22/2021 12:00,60.47,1.6,0.155
1/22/2021 13:00,60.47,1.8,0.155
1/22/2021 14:00,60.99,1.9,0.154
1/22/2021 15:00,60.99,2.0,0.154
1/22/2021 16:00,61.50,2.1,0.154
1/22/2021 17:00,61.50,2.1,0.154
1/22/2021 18:00,61.50,2.1,0.154
1/22/2021 19:00,61.50,2.1,0.155
1/22/2021 20:00,61.50,2.0,0.155
1/22/2021 21:00,60.47,2.0,0.155
1/22/2021 22:00,60.99,1.9,0.155
1/22/2021 23:00,60.47,1.9,0.155
1/23/2021 0:00,59.97,1.8,0.156
1/23/2021 1:00,60.47,1.8,0.156
1/23/2021 2:00,60.47,1.8,0.156
1/23/2021 3:00,59.97,1.7,0.156
1/23/2021 4:00,59.46,1.7,0.155
1/23/2021 5:00,57.47,1.6,0.156
1/23/2021 6:00,56.97,1.5,0.156
1/23/2021 7:00,56.00,1.4,0.156
1/23/2021 8:00,55.04,1.3,0.156
1/23/2021 9:00,54.09,1.1,0.156
1/23/2021 10:00,54.56,1.1,0.156
1/23/2021 11:00,55.04,1.1,0.156
1/23/2021 12:00,55.52,1.2,0.156
1/23/2021 13:00,56.00,1.3,0.156
1/23/2021 14:00,55.04,1.3,0.155
1/23/2021 15:00,55.04,1.3,0.155
1/23/2021 16:00,54.09,1.5,0.155
1/23/2021 17:00,53.62,1.6,0.155
1/23/2021 18:00,53.15,1.7,0.154
1/23/2021 19:00,51.76,1.5,0.156
1/23/2021 20:00,52.22,1.2,0.156
1/23/2021 21:00,51.31,1.0,0.157
1/23/2021 22:00,50.85,0.7,0.157
1/23/2021 23:00,49.95,0.4,0.157
1/24/2021 0:00,46.04,0.2,0.157
1/24/2021 1:00,40.78,0.0,0.158
1/24/2021 2:00,33.52,0.0,0.158
1/24/2021 3:00,31.21,0.0,0.159
1/24/2021 4:00,25.78,0.0,0.159
1/24/2021 5:00,28.10,0.0,0.16
1/24/2021 6:00,30.89,0.0,0.16
1/24/2021 7:00,37.76,0.0,0.162
1/24/2021 8:00,45.21,0.0,0.162
1/24/2021 9:00,49.07,0.0,0.158
1/24/2021 10:00,54.09,0.0,0.159
1/24/2021 11:00,51.76,0.0,0.156
1/24/2021 12:00,55.04,0.0,0.148
1/24/2021 13:00,53.62,0.0,0.15
1/24/2021 14:00,55.04,0.0,0.149
1/24/2021 15:00,56.49,0.0,0.148
1/24/2021 16:00,59.46,0.0,0.142
1/24/2021 17:00,57.47,0.0,0.135
1/24/2021 18:00,58.96,0.0,0.138
1/24/2021 19:00,56.97,0.0,0.146
1/24/2021 20:00,56.97,0.0,0.151
1/24/2021 21:00,55.52,0.0,0.151
1/24/2021 22:00,55.52,0.0,0.152
1/24/2021 23:00,55.04,0.0,0.152
1/25/2021 0:00,54.09,0.0,0.152
1/25/2021 1:00,52.22,0.0,0.152
1/25/2021 2:00,50.85,0.1,0.152
1/25/2021 3:00,48.19,0.0,0.152
1/25/2021 4:00,47.32,0.0,0.153
1/25/2021 5:00,47.32,0.0,0.153
1/25/2021 6:00,46.04,-0.1,0.153
1/25/2021 7:00,43.97,-0.1,0.154
1/25/2021 8:00,43.15,-0.1,0.154
1/25/2021 9:00,42.35,0.0,0.154
1/25/2021 10:00,47.32,0.0,0.154
1/25/2021 11:00,52.22,0.0,0.153
1/25/2021 12:00,45.21,0.1,0.152
