"2021 Con1East Gauge ",,,
"Hourly Stream Data (Summary)",,,
,,,
"Dataset Reference Format:",,,
,"[Year of data collection] Stream data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,
," URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].",,
,,,
"Dataset Header Description",,,
,"Column(s)| Variable| Description| [units]",,
,"1st Column  | DateTime| Time stamp of variable collection time* [MM/DD/YY  hr:mm]",,
,"2nd Column|Discharge -L/s|Stream Discharge instantaneous measurements [L/s]",,
,"3rd Column |StreamTemp-C| Stream Temperature [C]",,
,"4th Column |StreamEC-mS/cm| Stream Electrical Conductivity [mS/cm]",,
,,,
,,,
,"**Note: -6999 denotes missing data",,
,,,
,,,
"DateTime","Discharge-L/s","StreamTemp-C","StreamEC-mS/cm"
"4/3/2021 5:00",105.64,3.2,0.066
"4/3/2021 6:00",104.59,3.1,0.066
"4/3/2021 7:00",105.46,3.1,0.066
"4/3/2021 8:00",96.09,3,0.066
"4/3/2021 9:00",102.86,3.2,0.067
"4/3/2021 10:00",99.78,3.4,0.067
"4/3/2021 11:00",95.43,3.7,0.068
"4/3/2021 12:00",103.37,4.2,0.069
"4/3/2021 13:00",106.69,4.8,0.07
"4/3/2021 14:00",114.05,5.4,0.072
"4/3/2021 15:00",121.9,5.6,0.072
"4/3/2021 16:00",127.69,5.8,0.072
"4/3/2021 17:00",135.65,5.7,0.069
"4/3/2021 18:00",129.26,5.4,0.066
"4/3/2021 19:00",136.46,4.8,0.064
"4/3/2021 20:00",125.35,4.4,0.064
"4/3/2021 21:00",134.04,4.1,0.063
"4/3/2021 22:00",138.3,3.9,0.063
"4/3/2021 23:00",125.55,3.8,0.062
"4/4/2021 0:00",137.89,3.7,0.062
"4/4/2021 1:00",138.92,3.7,0.062
"4/4/2021 2:00",140.56,3.6,0.062
"4/4/2021 3:00",136.67,3.5,0.062
"4/4/2021 4:00",126.91,3.5,0.062
"4/4/2021 5:00",131.43,3.5,0.071
"4/4/2021 6:00",124.97,3.4,0.06
"4/4/2021 7:00",126.91,3.4,0.06
"4/4/2021 8:00",131.04,3.4,0.059
"4/4/2021 9:00",124.97,3.5,0.046
"4/4/2021 10:00",123.43,3.7,0.044
"4/4/2021 11:00",114.24,4,0.043
"4/4/2021 12:00",122.28,4.5,0.042
"4/4/2021 13:00",152.65,5.1,0.043
"4/4/2021 14:00",145.58,5.6,0.063
"4/4/2021 15:00",156.58,5.8,0.063
"4/4/2021 16:00",169.44,5.8,0.054
"4/4/2021 17:00",170.83,5.7,0.051
"4/4/2021 18:00",167.14,5.3,0.044
"4/4/2021 19:00",163.5,4.9,0.041
"4/4/2021 20:00",170.83,4.4,0.04
"4/4/2021 21:00",170.83,4.1,0.04
"4/4/2021 22:00",140.36,3.9,0.039
"4/4/2021 23:00",167.83,3.8,0.039
"4/5/2021 0:00",155.7,3.7,0.039
"4/5/2021 1:00",173.62,3.6,0.039
"4/5/2021 2:00",157.69,3.6,0.039
"4/5/2021 3:00",166.23,3.6,0.039
"4/5/2021 4:00",156.58,3.5,0.039
"4/5/2021 5:00",156.8,3.5,0.039
"4/5/2021 6:00",158.35,3.6,0.039
"4/5/2021 7:00",159.46,3.6,0.039
"4/5/2021 8:00",148.34,3.6,0.039
"4/5/2021 9:00",146.43,3.7,0.04
"4/5/2021 10:00",144.95,3.8,0.043
"4/5/2021 11:00",124.77,3.9,0.056
"4/5/2021 12:00",155.27,4.1,0.06
"4/5/2021 13:00",151.56,4.2,0.06
"4/5/2021 14:00",141.6,4.2,0.06
"4/5/2021 15:00",143.69,3.8,0.053
"4/5/2021 16:00",142.43,3.3,0.058
"4/5/2021 17:00",146.85,3.1,0.058
"4/5/2021 18:00",143.06,3.3,0.058
"4/5/2021 19:00",139.74,3.3,0.058
"4/5/2021 20:00",142.02,3.3,0.055
"4/5/2021 21:00",131.63,3.2,0.055
"4/5/2021 22:00",141.39,3.1,0.055
"4/5/2021 23:00",129.85,3,0.053
"4/6/2021 0:00",127.3,2.9,0.053
"4/6/2021 1:00",118.31,2.8,0.053
"4/6/2021 2:00",120,2.8,0.055
"4/6/2021 3:00",126.32,2.7,0.058
"4/6/2021 4:00",123.81,2.6,0.056
"4/6/2021 5:00",103.37,2.5,0.056
"4/6/2021 6:00",113.69,2.4,0.056
"4/6/2021 7:00",111.87,2.4,0.056
"4/6/2021 8:00",117.38,2.4,0.056
"4/6/2021 9:00",111.33,2.5,0.056
"4/6/2021 10:00",119.44,2.7,0.056
"4/6/2021 11:00",112.59,3,0.057
"4/6/2021 12:00",118.31,3.6,0.058
"4/6/2021 13:00",117.94,4.2,0.059
"4/6/2021 14:00",105.64,4.8,0.06
"4/6/2021 15:00",128.86,5.2,0.06
"4/6/2021 16:00",155.48,5.6,0.061
"4/6/2021 17:00",119.62,5.6,0.061
"4/6/2021 18:00",130.05,5.3,0.06
"4/6/2021 19:00",134.64,4.8,0.06
"4/6/2021 20:00",120.76,4.3,0.059
"4/6/2021 21:00",119.25,4,0.058
"4/6/2021 22:00",118.31,3.7,0.058
"4/6/2021 23:00",110.97,3.5,0.057
"4/7/2021 0:00",108.28,3.3,0.057
"4/7/2021 1:00",111.33,3.2,0.057
"4/7/2021 2:00",112.05,3,0.057
"4/7/2021 3:00",105.29,2.9,0.057
"4/7/2021 4:00",102.17,2.8,0.056
"4/7/2021 5:00",113.32,2.7,0.056
"4/7/2021 6:00",110.43,2.7,0.056
"4/7/2021 7:00",103.03,2.6,0.056
"4/7/2021 8:00",109.89,2.7,0.057
"4/7/2021 9:00",104.07,2.8,0.057
"4/7/2021 10:00",106.16,3.1,0.056
"4/7/2021 11:00",91.52,3.5,0.057
"4/7/2021 12:00",108.46,4.2,0.058
"4/7/2021 13:00",120.38,4.9,0.064
"4/7/2021 14:00",124.19,5.6,0.064
"4/7/2021 15:00",135.04,6,0.065
"4/7/2021 16:00",129.85,6.3,0.065
"4/7/2021 17:00",144.74,6.3,0.064
"4/7/2021 18:00",134.84,6,0.063
"4/7/2021 19:00",129.06,5.4,0.061
"4/7/2021 20:00",126.91,4.9,0.06
"4/7/2021 21:00",124.39,4.5,0.059
"4/7/2021 22:00",132.03,4.3,0.057
"4/7/2021 23:00",125.93,4,0.057
"4/8/2021 0:00",124.39,3.9,0.056
"4/8/2021 1:00",122.28,3.8,0.055
"4/8/2021 2:00",115.34,3.8,0.06
"4/8/2021 3:00",125.93,3.8,0.06
"4/8/2021 4:00",101.48,3.7,0.06
"4/8/2021 5:00",111.87,3.7,0.059
"4/8/2021 6:00",116.26,3.6,0.058
"4/8/2021 7:00",111.15,3.5,0.057
"4/8/2021 8:00",103.2,3.4,0.056
"4/8/2021 9:00",107.4,3.5,0.057
"4/8/2021 10:00",103.37,3.7,0.057
"4/8/2021 11:00",104.59,3.8,0.055
"4/8/2021 12:00",106.16,4,0.055
"4/8/2021 13:00",106.34,4.4,0.056
"4/8/2021 14:00",108.64,4.7,0.056
"4/8/2021 15:00",112.78,4.9,0.057
"4/8/2021 16:00",120.57,4.9,0.057
"4/8/2021 17:00",114.79,4.7,0.057
"4/8/2021 18:00",108.81,4.4,0.059
"4/8/2021 19:00",112.96,4,0.057
"4/8/2021 20:00",110.97,3.6,0.057
"4/8/2021 21:00",112.41,3.3,0.056
"4/8/2021 22:00",109.53,3.1,0.055
"4/8/2021 23:00",106.87,2.9,0.054
"4/9/2021 0:00",99.1,2.6,0.052
"4/9/2021 1:00",108.28,2.5,0.051
"4/9/2021 2:00",108.81,2.3,0.05
"4/9/2021 3:00",96.76,2.2,0.05
"4/9/2021 4:00",99.1,2.1,0.05
"4/9/2021 5:00",94.61,2,0.05
"4/9/2021 6:00",103.37,1.9,0.049
"4/9/2021 7:00",96.59,1.8,0.049
"4/9/2021 8:00",104.24,1.8,0.05
"4/9/2021 9:00",102.68,1.9,0.05
"4/9/2021 10:00",100.97,2.1,0.05
"4/9/2021 11:00",100.29,2.5,0.051
"4/9/2021 12:00",102.51,3.1,0.052
"4/9/2021 13:00",97.93,3.9,0.053
"4/9/2021 14:00",107.04,4.6,0.054
"4/9/2021 15:00",107.93,5,0.054
"4/9/2021 16:00",116.08,5.4,0.055
"4/9/2021 17:00",120.57,5.5,0.055
"4/9/2021 18:00",99.44,5.3,0.055
"4/9/2021 19:00",109.35,4.8,0.054
"4/9/2021 20:00",107.22,4.3,0.053
"4/9/2021 21:00",108.64,3.9,0.053
"4/9/2021 22:00",104.07,3.6,0.052
"4/9/2021 23:00",105.64,3.3,0.052
"4/10/2021 0:00",108.28,3.2,0.052
"4/10/2021 1:00",101.31,3.1,0.052
"4/10/2021 2:00",99.44,2.9,0.051
"4/10/2021 3:00",94.61,2.8,0.051
"4/10/2021 4:00",99.1,2.7,0.051
"4/10/2021 5:00",97.26,2.7,0.049
"4/10/2021 6:00",93.46,2.6,0.048
"4/10/2021 7:00",87.39,2.5,0.048
"4/10/2021 8:00",96.43,2.6,0.048
"4/10/2021 9:00",92.33,2.7,0.048
"4/10/2021 10:00",92.81,3,0.048
"4/10/2021 11:00",100.63,3.4,0.049
"4/10/2021 12:00",99.44,4,0.05
"4/10/2021 13:00",102,4.7,0.051
"4/10/2021 14:00",99.1,5.2,0.052
"4/10/2021 15:00",115.52,5.5,0.052
"4/10/2021 16:00",109.89,5.7,0.052
"4/10/2021 17:00",113.5,5.7,0.052
"4/10/2021 18:00",110.25,5.4,0.052
"4/10/2021 19:00",93.95,4.8,0.051
"4/10/2021 20:00",98.43,4.2,0.05
"4/10/2021 21:00",94.94,3.7,0.049
"4/10/2021 22:00",88.65,3.3,0.049
"4/10/2021 23:00",86.14,3,0.049
"4/11/2021 0:00",83.37,2.7,0.048
"4/11/2021 1:00",87.23,2.5,0.048
"4/11/2021 2:00",91.68,2.3,0.048
"4/11/2021 3:00",85.21,2.1,0.048
"4/11/2021 4:00",88.33,1.9,0.048
"4/11/2021 5:00",90.08,1.7,0.047
"4/11/2021 6:00",81.55,1.6,0.047
"4/11/2021 7:00",83.21,1.5,0.047
"4/11/2021 8:00",87.07,1.4,0.047
"4/11/2021 9:00",81.4,1.5,0.047
"4/11/2021 10:00",84.13,1.6,0.047
"4/11/2021 11:00",83.67,1.8,0.048
"4/11/2021 12:00",82.61,2.4,0.049
"4/11/2021 13:00",92.33,3.2,0.05
"4/11/2021 14:00",94.94,3.8,0.05
"4/11/2021 15:00",89.76,4.2,0.051
"4/11/2021 16:00",99.1,4.5,0.052
"4/11/2021 17:00",98.09,4.6,0.052
"4/11/2021 18:00",97.09,4.3,0.052
"4/11/2021 19:00",87.7,4,0.051
"4/11/2021 20:00",87.23,3.5,0.051
"4/11/2021 21:00",88.96,3.1,0.05
"4/11/2021 22:00",79.75,2.7,0.049
"4/11/2021 23:00",77.69,2.5,0.049
"4/12/2021 0:00",84.9,2.3,0.049
"4/12/2021 1:00",84.75,2.1,0.049
"4/12/2021 2:00",75.37,1.9,0.049
"4/12/2021 3:00",80.95,1.8,0.048
"4/12/2021 4:00",75.37,1.6,0.048
"4/12/2021 5:00",75.37,1.5,0.048
"4/12/2021 6:00",80.65,1.4,0.048
"4/12/2021 7:00",86.76,1.3,0.047
"4/12/2021 8:00",79.01,1.3,0.047
"4/12/2021 9:00",77.1,1.4,0.048
"4/12/2021 10:00",76.67,1.6,0.048
"4/12/2021 11:00",79.75,2,0.049
"4/12/2021 12:00",79.9,2.7,0.05
"4/12/2021 13:00",84.13,3.5,0.051
"4/12/2021 14:00",90.24,4.2,0.052
"4/12/2021 15:00",91.84,4.6,0.052
"4/12/2021 16:00",100.12,5,0.053
"4/12/2021 17:00",95.76,5.1,0.054
"4/12/2021 18:00",93.14,5,0.054
"4/12/2021 19:00",85.05,4.7,0.053
"4/12/2021 20:00",81.4,4.3,0.053
"4/12/2021 21:00",73.94,3.9,0.052
"4/12/2021 22:00",77.98,3.6,0.052
"4/12/2021 23:00",82.46,3.4,0.051
"4/13/2021 0:00",76.38,3.2,0.051
"4/13/2021 1:00",66.76,3,0.05
"4/13/2021 2:00",79.16,2.8,0.05
"4/13/2021 3:00",74.08,2.6,0.05
"4/13/2021 4:00",80.2,2.5,0.05
"4/13/2021 5:00",72.24,2.3,0.05
"4/13/2021 6:00",73.94,2.2,0.05
"4/13/2021 7:00",70.57,2.2,0.05
"4/13/2021 8:00",74.51,2.2,0.05
"4/13/2021 9:00",71.26,2.4,0.05
"4/13/2021 10:00",72.95,2.6,0.05
"4/13/2021 11:00",80.05,3,0.051
"4/13/2021 12:00",79.31,3.6,0.052
"4/13/2021 13:00",82.76,4.1,0.053
"4/13/2021 14:00",82.15,4.5,0.053
"4/13/2021 15:00",85.36,4.6,0.054
"4/13/2021 16:00",86.14,4.7,0.054
"4/13/2021 17:00",85.83,4.8,0.054
"4/13/2021 18:00",91.52,4.7,0.054
"4/13/2021 19:00",79.16,4.5,0.053
"4/13/2021 20:00",80.5,4.1,0.053
"4/13/2021 21:00",75.22,3.8,0.053
"4/13/2021 22:00",69.2,3.6,0.052
"4/13/2021 23:00",73.65,3.5,0.052
"4/14/2021 0:00",75.22,3.4,0.052
"4/14/2021 1:00",79.01,3.3,0.052
"4/14/2021 2:00",74.65,3.1,0.052
"4/14/2021 3:00",77.4,3.1,0.052
"4/14/2021 4:00",69.2,3,0.052
"4/14/2021 5:00",75.22,2.9,0.052
"4/14/2021 6:00",70.16,2.9,0.052
"4/14/2021 7:00",69.06,2.8,0.052
"4/14/2021 8:00",70.57,2.9,0.052
"4/14/2021 9:00",74.22,3.1,0.052
"4/14/2021 10:00",68.92,3.3,0.052
"4/14/2021 11:00",69.47,3.5,0.053
"4/14/2021 12:00",76.09,4,0.053
"4/14/2021 13:00",78.72,4.7,0.054
"4/14/2021 14:00",84.44,5.3,0.055
"4/14/2021 15:00",91.04,5.7,0.056
"4/14/2021 16:00",90.88,5.8,0.056
"4/14/2021 17:00",93.3,5.6,0.056
"4/14/2021 18:00",82.46,5.4,0.056
"4/14/2021 19:00",76.81,5,0.055
"4/14/2021 20:00",70.43,4.5,0.054
"4/14/2021 21:00",67.7,4,0.054
"4/14/2021 22:00",73.65,3.8,0.053
"4/14/2021 23:00",70.29,3.4,0.053
"4/15/2021 0:00",73.8,3.3,0.052
"4/15/2021 1:00",70.16,3.2,0.052
"4/15/2021 2:00",69.33,3.2,0.052
"4/15/2021 3:00",65.82,3.1,0.052
"4/15/2021 4:00",69.33,3,0.052
"4/15/2021 5:00",68.79,3,0.052
"4/15/2021 6:00",64.37,2.9,0.052
"4/15/2021 7:00",70.57,2.9,0.052
"4/15/2021 8:00",72.66,3,0.052
"4/15/2021 9:00",69.74,3.3,0.053
"4/15/2021 10:00",68.92,3.5,0.053
"4/15/2021 11:00",71.96,3.9,0.054
"4/15/2021 12:00",77.54,4.5,0.055
"4/15/2021 13:00",70.99,4.7,0.055
"4/15/2021 14:00",78.57,5.1,0.056
"4/15/2021 15:00",81.7,5.3,0.056
"4/15/2021 16:00",80.2,5.4,0.056
"4/15/2021 17:00",88.49,5.6,0.057
"4/15/2021 18:00",87.54,5.8,0.057
"4/15/2021 19:00",78.72,5.6,0.057
"4/15/2021 20:00",74.08,5.2,0.057
"4/15/2021 21:00",75.22,4.7,0.056
"4/15/2021 22:00",69.74,4.4,0.056
"4/15/2021 23:00",76.09,4.2,0.056
"4/16/2021 0:00",75.08,4,0.055
"4/16/2021 1:00",73.09,3.9,0.055
"4/16/2021 2:00",70.16,3.7,0.055
"4/16/2021 3:00",69.88,3.4,0.054
"4/16/2021 4:00",68.11,3.2,0.054
"4/16/2021 5:00",66.36,3,0.054
"4/16/2021 6:00",69.06,2.8,0.053
"4/16/2021 7:00",63.85,2.7,0.053
"4/16/2021 8:00",60.51,2.7,0.053
"4/16/2021 9:00",67.3,2.7,0.053
"4/16/2021 10:00",66.09,3.2,0.054
"4/16/2021 11:00",72.1,3.8,0.055
"4/16/2021 12:00",73.09,4.4,0.056
"4/16/2021 13:00",81.4,5.1,0.057
"4/16/2021 14:00",91.68,5.8,0.058
"4/16/2021 15:00",82.3,5.9,0.058
"4/16/2021 16:00",88.49,6,0.058
"4/16/2021 17:00",94.12,6.2,0.058
"4/16/2021 18:00",87.07,6.1,0.058
"4/16/2021 19:00",84.59,5.9,0.058
"4/16/2021 20:00",79.61,5.3,0.057
"4/16/2021 21:00",73.65,4.8,0.056
"4/16/2021 22:00",79.31,4.3,0.055
"4/16/2021 23:00",73.37,4,0.055
"4/17/2021 0:00",73.09,3.7,0.054
"4/17/2021 1:00",74.22,3.4,0.054
"4/17/2021 2:00",71.68,3.2,0.053
"4/17/2021 3:00",71.68,3,0.053
"4/17/2021 4:00",69.88,2.9,0.053
"4/17/2021 5:00",72.95,2.7,0.052
"4/17/2021 6:00",67.84,2.6,0.052
"4/17/2021 7:00",69.47,2.5,0.052
"4/17/2021 8:00",66.89,2.5,0.052
"4/17/2021 9:00",67.43,2.7,0.052
"4/17/2021 10:00",74.79,3,0.053
"4/17/2021 11:00",74.79,3.5,0.053
"4/17/2021 12:00",69.06,4.3,0.054
"4/17/2021 13:00",84.75,5.2,0.056
"4/17/2021 14:00",90.24,6,0.057
"4/17/2021 15:00",95.93,6.5,0.057
"4/17/2021 16:00",104.76,7,0.058
"4/17/2021 17:00",102.68,7.1,0.058
"4/17/2021 18:00",98.6,6.9,0.058
"4/17/2021 19:00",87.39,6.4,0.058
"4/17/2021 20:00",81.25,5.7,0.057
"4/17/2021 21:00",83.67,5.1,0.056
"4/17/2021 22:00",73.8,4.6,0.055
"4/17/2021 23:00",78.72,4.3,0.054
"4/18/2021 0:00",79.46,4,0.054
"4/18/2021 1:00",75.94,3.8,0.053
"4/18/2021 2:00",79.61,3.6,0.052
"4/18/2021 3:00",77.84,3.4,0.052
"4/18/2021 4:00",81.4,3.3,0.052
"4/18/2021 5:00",81.25,3.2,0.051
"4/18/2021 6:00",82.61,3.1,0.051
"4/18/2021 7:00",77.84,3,0.051
"4/18/2021 8:00",71.13,3.1,0.051
"4/18/2021 9:00",74.08,3.3,0.052
"4/18/2021 10:00",79.75,3.7,0.052
"4/18/2021 11:00",77.84,4.2,0.053
"4/18/2021 12:00",83.06,5.1,0.055
"4/18/2021 13:00",93.46,6.1,0.056
"4/18/2021 14:00",100.12,6.8,0.057
"4/18/2021 15:00",119.81,7.4,0.058
"4/18/2021 16:00",120.76,7.8,0.059
"4/18/2021 17:00",120.19,7.9,0.058
"4/18/2021 18:00",113.14,7.6,0.057
"4/18/2021 19:00",103.03,7.1,0.056
"4/18/2021 20:00",90.4,6.4,0.054
"4/18/2021 21:00",79.46,5.7,0.053
"4/18/2021 22:00",94.94,5.2,0.053
"4/18/2021 23:00",87.39,4.9,0.052
"4/19/2021 0:00",85.98,4.6,0.052
"4/19/2021 1:00",81.4,4.3,0.051
"4/19/2021 2:00",82.46,4.2,0.051
"4/19/2021 3:00",83.83,4,0.051
"4/19/2021 4:00",82.3,3.8,0.05
"4/19/2021 5:00",88.02,3.7,0.05
"4/19/2021 6:00",81.85,3.6,0.05
"4/19/2021 7:00",85.05,3.6,0.05
"4/19/2021 8:00",82.76,3.7,0.05
"4/19/2021 9:00",85.98,4,0.051
"4/19/2021 10:00",86.61,4.4,0.051
"4/19/2021 11:00",80.65,4.9,0.052
"4/19/2021 12:00",100.12,5.6,0.053
"4/19/2021 13:00",103.89,6.2,0.054
"4/19/2021 14:00",112.96,6.9,0.055
"4/19/2021 15:00",119.06,7.3,0.055
"4/19/2021 16:00",127.3,7.6,0.056
"4/19/2021 17:00",120.57,7.6,0.055
"4/19/2021 18:00",111.69,7.2,0.055
"4/19/2021 19:00",104.94,6.5,0.054
"4/19/2021 20:00",95.76,5.9,0.052
"4/19/2021 21:00",106.51,5.4,0.052
"4/19/2021 22:00",100.63,4.9,0.051
"4/19/2021 23:00",100.97,4.5,0.05
"4/20/2021 0:00",94.94,4.2,0.049
"4/20/2021 1:00",95.43,3.9,0.049
"4/20/2021 2:00",96.09,3.6,0.048
"4/20/2021 3:00",90.56,3.4,0.048
"4/20/2021 4:00",96.76,3.1,0.047
"4/20/2021 5:00",87.54,2.9,0.047
"4/20/2021 6:00",94.94,2.7,0.047
"4/20/2021 7:00",98.93,2.6,0.047
"4/20/2021 8:00",95.6,2.5,0.047
"4/20/2021 9:00",96.92,2.6,0.047
"4/20/2021 10:00",87.39,2.9,0.047
"4/20/2021 11:00",92.33,3.2,0.048
"4/20/2021 12:00",79.46,4.1,0.049
"4/20/2021 13:00",91.04,4.9,0.05
"4/20/2021 14:00",105.46,5.6,0.051
"4/20/2021 15:00",112.23,6.2,0.052
"4/20/2021 16:00",107.04,6.7,0.052
"4/20/2021 17:00",118.31,6.8,0.052
"4/20/2021 18:00",111.69,6.6,0.052
"4/20/2021 19:00",97.42,6.1,0.051
"4/20/2021 20:00",97.42,5.5,0.05
"4/20/2021 21:00",83.98,4.9,0.049
"4/20/2021 22:00",94.61,4.5,0.049
"4/20/2021 23:00",88.02,4.1,0.048
"4/21/2021 0:00",93.14,3.8,0.047
"4/21/2021 1:00",87.23,3.6,0.047
"4/21/2021 2:00",91.04,3.3,0.047
"4/21/2021 3:00",92.49,3.1,0.047
"4/21/2021 4:00",96.09,2.9,0.046
"4/21/2021 5:00",90.4,2.8,0.046
"4/21/2021 6:00",89.44,2.6,0.046
"4/21/2021 7:00",87.07,2.5,0.045
"4/21/2021 8:00",86.45,2.5,0.045
"4/21/2021 9:00",91.04,2.7,0.046
"4/21/2021 10:00",88.17,3,0.046
"4/21/2021 11:00",89.28,3.5,0.047
"4/21/2021 12:00",89.76,4.4,0.048
"4/21/2021 13:00",97.26,5.3,0.049
"4/21/2021 14:00",101.82,6.1,0.05
"4/21/2021 15:00",113.5,6.7,0.051
"4/21/2021 16:00",119.25,7.1,0.052
"4/21/2021 17:00",121.33,7.3,0.052
"4/21/2021 18:00",115.34,7,0.052
"4/21/2021 19:00",98.43,6.5,0.051
"4/21/2021 20:00",92,5.9,0.05
"4/21/2021 21:00",89.12,5.2,0.049
"4/21/2021 22:00",85.05,4.8,0.048
"4/21/2021 23:00",90.08,4.4,0.048
"4/22/2021 0:00",88.02,4.1,0.047
"4/22/2021 1:00",84.59,3.9,0.047
"4/22/2021 2:00",77.4,3.7,0.047
"4/22/2021 3:00",94.44,3.5,0.046
"4/22/2021 4:00",84.75,3.3,0.046
"4/22/2021 5:00",86.76,3.1,0.046
"4/22/2021 6:00",80.65,3,0.046
"4/22/2021 7:00",82.91,2.9,0.045
"4/22/2021 8:00",83.98,3,0.046
"4/22/2021 9:00",86.76,3.2,0.046
"4/22/2021 10:00",87.7,3.6,0.046
"4/22/2021 11:00",87.7,4.1,0.047
"4/22/2021 12:00",91.2,5.1,0.048
"4/22/2021 13:00",91.68,6,0.05
"4/22/2021 14:00",113.14,6.7,0.051
"4/22/2021 15:00",110.25,7.4,0.052
"4/22/2021 16:00",124,7.8,0.053
"4/22/2021 17:00",113.87,7.9,0.053
"4/22/2021 18:00",113.14,7.7,0.052
"4/22/2021 19:00",97.76,7.1,0.052
"4/22/2021 20:00",92.49,6.5,0.051
"4/22/2021 21:00",91.2,5.8,0.05
"4/22/2021 22:00",87.07,5.3,0.049
"4/22/2021 23:00",78.72,4.9,0.048
"4/23/2021 0:00",77.4,4.6,0.048
"4/23/2021 1:00",77.84,4.3,0.048
"4/23/2021 2:00",85.05,4.1,0.047
"4/23/2021 3:00",83.67,3.9,0.047
"4/23/2021 4:00",79.9,3.7,0.047
"4/23/2021 5:00",75.51,3.5,0.047
"4/23/2021 6:00",84.44,3.3,0.046
"4/23/2021 7:00",76.67,3.3,0.046
"4/23/2021 8:00",83.52,3.3,0.046
"4/23/2021 9:00",81.4,3.6,0.047
"4/23/2021 10:00",78.42,4,0.047
"4/23/2021 11:00",84.9,4.6,0.048
"4/23/2021 12:00",88.96,5.4,0.049
"4/23/2021 13:00",96.43,6.3,0.05
"4/23/2021 14:00",102.51,7,0.051
"4/23/2021 15:00",112.78,7.4,0.052
"4/23/2021 16:00",104.24,7.5,0.052
"4/23/2021 17:00",102,7.4,0.052
"4/23/2021 18:00",99.27,7.2,0.051
"4/23/2021 19:00",100.12,6.8,0.051
"4/23/2021 20:00",92.49,6.3,0.05
"4/23/2021 21:00",77.84,5.9,0.05
"4/23/2021 22:00",77.84,5.5,0.049
"4/23/2021 23:00",80.95,5.2,0.049
"4/24/2021 0:00",79.9,5,0.049
"4/24/2021 1:00",78.86,4.8,0.048
"4/24/2021 2:00",84.59,4.6,0.048
"4/24/2021 3:00",80.95,4.5,0.047
"4/24/2021 4:00",82.46,4.4,0.047
"4/24/2021 5:00",82.76,4.4,0.047
"4/24/2021 6:00",78.42,4.4,0.047
"4/24/2021 7:00",72.52,4.5,0.047
"4/24/2021 8:00",85.21,4.6,0.047
"4/24/2021 9:00",83.21,4.7,0.047
"4/24/2021 10:00",78.42,4.8,0.047
"4/24/2021 11:00",74.51,5.1,0.047
"4/24/2021 12:00",85.83,5.3,0.047
"4/24/2021 13:00",85.52,5.5,0.048
"4/24/2021 14:00",88.65,5.5,0.047
"4/24/2021 15:00",91.84,6,0.048
"4/24/2021 16:00",98.77,6.5,0.048
"4/24/2021 17:00",99.44,6.6,0.048
"4/24/2021 18:00",100.97,6.6,0.049
"4/24/2021 19:00",94.28,6.3,0.049
"4/24/2021 20:00",93.3,6,0.048
"4/24/2021 21:00",89.92,5.6,0.048
"4/24/2021 22:00",93.3,5.4,0.048
"4/24/2021 23:00",88.65,5.3,0.047
"4/25/2021 0:00",85.05,5.1,0.046
"4/25/2021 1:00",84.44,5,0.046
"4/25/2021 2:00",98.77,4.9,0.046
"4/25/2021 3:00",100.63,4.9,0.046
"4/25/2021 4:00",100.12,4.8,0.046
"4/25/2021 5:00",93.3,4.6,0.045
"4/25/2021 6:00",107.04,4.5,0.046
"4/25/2021 7:00",97.09,4.5,0.047
"4/25/2021 8:00",90.56,4.2,0.047
"4/25/2021 9:00",103.72,4,0.046
"4/25/2021 10:00",97.42,3.9,0.047
"4/25/2021 11:00",98.09,4,0.047
"4/25/2021 12:00",100.63,4.1,0.048
"4/25/2021 13:00",109.17,4.4,0.049
"4/25/2021 14:00",104.24,4.7,0.049
"4/25/2021 15:00",95.27,5.1,0.05
"4/25/2021 16:00",108.81,5.4,0.051
"4/25/2021 17:00",105.81,5.6,0.051
"4/25/2021 18:00",100.46,5.5,0.051
"4/25/2021 19:00",109.89,5.3,0.05
"4/25/2021 20:00",96.26,5.1,0.05
"4/25/2021 21:00",102.51,4.9,0.049
"4/25/2021 22:00",104.24,4.7,0.048
"4/25/2021 23:00",98.93,4.5,0.048
"4/26/2021 0:00",95.93,4.4,0.048
"4/26/2021 1:00",89.44,4.3,0.047
"4/26/2021 2:00",90.4,4.2,0.047
"4/26/2021 3:00",88.02,4.2,0.047
"4/26/2021 4:00",91.04,4.1,0.047
"4/26/2021 5:00",91.2,4,0.047
"4/26/2021 6:00",93.3,3.9,0.047
"4/26/2021 7:00",88.81,3.9,0.047
"4/26/2021 8:00",87.86,4,0.047
"4/26/2021 9:00",95.6,4.2,0.047
"4/26/2021 10:00",95.43,4.2,0.047
"4/26/2021 11:00",89.12,4.2,0.047
"4/26/2021 12:00",87.39,4.2,0.047
"4/26/2021 13:00",87.23,4.3,0.047
"4/26/2021 14:00",86.92,4.3,0.047
"4/26/2021 15:00",93.3,4.3,0.047
"4/26/2021 16:00",91.84,4.3,0.047
"4/26/2021 17:00",82.46,4.3,0.047
"4/26/2021 18:00",87.39,4.2,0.047
"4/26/2021 19:00",77.84,4.1,0.047
"4/26/2021 20:00",85.05,3.9,0.047
"4/26/2021 21:00",87.23,3.7,0.046
"4/26/2021 22:00",87.07,3.6,0.047
"4/26/2021 23:00",85.05,3.6,0.047
